reportingNode,reportTs,eventTs,eventType,hMcc,hMnc,hashedImsi,vMcc,vMnc,rat,cellName,gsmLac,gsmCid,umtsLac,umtsSac,umtsRncId,umtsCi,lteEnodeBId,lteCi,cellPortionId,locationEstimateShape,locationEstimateLat,locationEstimateLon,locationEstimateRadius,crmGender,crmAgeGroup,crmZipCode,presencePointId,groupPresencePointId
reportingNode21,1599316633679,1610154882870,1,244,10,91360C143EB3053,240,10,3,,,,240109AAE,13680,170,13680,,,,,,,,2,6,77050,1,CRLF
reportingNode67,1597500994646,1602325224672,1,244,11,9383B9CEEBFD679,240,10,0,,,,,,,,,,,,,,,1,4,61313,1,CRLF
reportingNode13,1602661035710,1602519962977,1,240,11,2F3B804A5F45CEF,240,10,3,,,,240100789,46494,715,46494,,,,,,,,2,4,17735,3,CRLF
reportingNode5,1604020010295,1611854708029,1,240,11,9AF66204683B151,240,10,3,,,,24010895F,78753,654,78753,,,,,,,,1,3,25957,2,CRLF
reportingNode81,1601570406112,1597136021004,1,244,12,58F501DD9198E3B,240,10,0,,,,,,,,,,,,,,,3,6,91490,2,CRLF
reportingNode41,1608536962152,1605100820629,1,240,12,555294AAD854B40,240,10,2,,AEDF,24010AEDF,,,,,,,,,,,,3,4,48638,3,CRLF
reportingNode8,1604797700984,1609791845330,1,240,10,88C21BD9D0791C9,240,10,1,,,,,,,,,,,,,,,3,4,65114,2,CRLF
reportingNode66,1610340398277,1611319395727,1,244,10,EE2F500755EE84C,240,10,2,,D2F2,24010D2F2,,,,,,,,,,,,3,5,52503,1,CRLF
reportingNode6,1593341390877,1601271804069,1,240,11,838B4448C6EEEA0,240,10,1,,,,,,,,,,,,,,,1,6,59180,1,CRLF
reportingNode86,1597911588714,1594169301158,1,240,10,E6A478B7B876C45,240,10,0,,,,,,,,,,,,,,,2,3,32784,1,CRLF
reportingNode63,1596392788525,1612055673543,1,240,10,41AF86712172362,240,10,3,,,,24010970B,97419,131,97419,,,,,,,,2,2,79015,2,CRLF
reportingNode87,1595497411290,1609473311714,1,244,10,CF2D54057E3A4F8,240,10,0,,,,,,,,,,,,,,,3,4,67781,3,CRLF
reportingNode70,1611222862713,1608382475639,1,240,12,246550ABF6B70D2,240,10,3,,,,24010CA6D,56234,255,56234,,,,,,,,1,5,30368,2,CRLF
reportingNode95,1610540009301,1612490565429,1,240,11,E8A8923D507F7F1,240,10,1,,,,,,,,,,,,,,,2,5,78311,1,CRLF
reportingNode30,1599516743157,1608355616066,1,240,10,439DB2273913D1C,240,10,0,,,,,,,,,,,,,,,1,1,41006,2,CRLF
reportingNode10,1596906396665,1604955309896,1,244,11,5EC386AE3BC3B94,240,10,1,,,,,,,,,,,,,,,2,2,11344,3,CRLF
reportingNode22,1612268441999,1609546159571,1,240,12,CB3B0C8D8BD4B24,240,10,0,,,,,,,,,,,,,,,2,2,38944,2,CRLF
reportingNode81,1613326812367,1612607604903,1,244,11,C7CBF552328091F,240,10,0,,,,,,,,,,,,,,,1,1,52747,2,CRLF
reportingNode48,1596845229654,1611406304055,1,244,12,B9A935378EEEFDD,240,10,2,,86BC,2401086BC,,,,,,,,,,,,2,4,80855,3,CRLF
reportingNode55,1600652494771,1614361088891,1,244,10,96426582FBECEB1,240,10,0,,,,,,,,,,,,,,,3,1,75140,1,CRLF
reportingNode61,1612100592846,1596669374102,1,244,11,CF01957EF25B17A,240,10,2,,9734,240109734,,,,,,,,,,,,1,2,52473,1,CRLF
reportingNode62,1599749635798,1603148121920,1,240,12,5FFFF1FB06DBACD,240,10,3,,,,240105074,21488,305,21488,,,,,,,,3,3,69696,3,CRLF
reportingNode22,1606099473572,1594411461961,1,244,12,FC107DEC117C9DF,240,10,0,,,,,,,,,,,,,,,3,2,54974,1,CRLF
reportingNode71,1605753653069,1595526173524,1,240,12,873E46A08AA4E22,240,10,0,,,,,,,,,,,,,,,1,1,29664,2,CRLF
reportingNode39,1607570955487,1612511573811,1,240,10,C1FF03386ACD979,240,10,0,,,,,,,,,,,,,,,3,2,76673,3,CRLF
reportingNode50,1597432536885,1601036680449,1,244,11,C7BA4627ABCC164,240,10,2,,AFF7,24010AFF7,,,,,,,,,,,,3,5,71518,1,CRLF
reportingNode4,1596954719671,1603740273602,1,240,12,C1FAB62560CCE8F,240,10,1,,,,,,,,,,,,,,,1,1,42838,1,CRLF
reportingNode54,1601782294066,1597459772753,1,244,11,A2D57CD7AAA321A,240,10,2,,C53F,24010C53F,,,,,,,,,,,,1,4,91625,3,CRLF
reportingNode64,1597939071238,1611098956667,1,244,10,309A0115F409856,240,10,1,,,,,,,,,,,,,,,1,6,10633,2,CRLF
reportingNode39,1593580277353,1606364600145,1,240,11,EC0ADDF41B43488,240,10,2,,CB78,24010CB78,,,,,,,,,,,,1,3,52160,3,CRLF
reportingNode18,1607773277863,1608456400705,1,244,11,99CFBE20092522C,240,10,0,,,,,,,,,,,,,,,1,2,37234,3,CRLF
reportingNode86,1598596903614,1604014811599,1,244,12,8ACD4089EBC38BE,240,10,2,,DEB7,24010DEB7,,,,,,,,,,,,2,6,30014,1,CRLF
reportingNode36,1596237119576,1602869082913,1,244,11,4C2AE8F25DE3FE8,240,10,0,,,,,,,,,,,,,,,3,5,58665,3,CRLF
reportingNode20,1610419686158,1603672480819,1,240,10,4CD3E94FFE8AC4B,240,10,0,,,,,,,,,,,,,,,1,3,29447,2,CRLF
reportingNode77,1599198815101,1613882514981,1,240,10,C49093DA67BCC48,240,10,0,,,,,,,,,,,,,,,3,6,51408,2,CRLF
reportingNode39,1611442072020,1611696732629,1,240,12,37855AA5605D215,240,10,0,,,,,,,,,,,,,,,1,4,99070,1,CRLF
reportingNode50,1600531238935,1596022079756,1,244,11,7F034098879256E,240,10,1,,,,,,,,,,,,,,,1,5,30776,1,CRLF
reportingNode17,1595447141107,1599851444587,1,240,11,5138C3CABAC34A4,240,10,1,,,,,,,,,,,,,,,2,2,27349,3,CRLF
reportingNode40,1614437170426,1599003323068,1,240,12,A9D14E288087EC6,240,10,0,,,,,,,,,,,,,,,1,3,35394,2,CRLF
reportingNode34,1596087332474,1596147167665,1,240,10,540319E6D81D470,240,10,3,,,,240109087,36551,598,36551,,,,,,,,3,1,11974,2,CRLF
reportingNode48,1603838626082,1612217147307,1,240,12,F1C79DAAF0D2995,240,10,3,,,,240103802,66862,688,66862,,,,,,,,2,5,90987,1,CRLF
reportingNode83,1604751234112,1607195070187,1,244,12,3631650A447E444,240,10,3,,,,240103B43,64839,584,64839,,,,,,,,3,4,54897,2,CRLF
reportingNode45,1607510235847,1595123950500,1,244,11,905F90FDDF91002,240,10,0,,,,,,,,,,,,,,,2,6,80357,3,CRLF
reportingNode11,1599297189561,1608813070073,1,240,10,F88468BE2B85F45,240,10,2,,6BD8,240106BD8,,,,,,,,,,,,3,2,73919,3,CRLF
reportingNode25,1602123962991,1614536713958,1,240,11,FFA262C1D1E1DAF,240,10,2,,037E,24010037E,,,,,,,,,,,,1,5,37836,1,CRLF
reportingNode20,1604519877086,1600270035167,1,240,11,0137258B39D630F,240,10,0,,,,,,,,,,,,,,,3,5,39583,2,CRLF
reportingNode24,1604043872659,1608302244544,1,240,12,E9FB373A1B94E68,240,10,1,,,,,,,,,,,,,,,1,2,94890,2,CRLF
reportingNode41,1604063881171,1613527306184,1,240,12,133FD15A5E3F6FC,240,10,0,,,,,,,,,,,,,,,2,3,63649,1,CRLF
reportingNode94,1611400554189,1606545756349,1,244,12,7E6E19258ADFCEC,240,10,2,,7143,240107143,,,,,,,,,,,,2,5,73646,1,CRLF
reportingNode55,1596705999210,1608493989364,1,240,12,81C8160BB76C36A,240,10,1,,,,,,,,,,,,,,,3,5,77407,1,CRLF
reportingNode6,1606080474052,1606196456586,1,244,10,24EB3A4A88A0A47,240,10,1,,,,,,,,,,,,,,,3,3,12079,2,CRLF
reportingNode14,1603708155388,1595345721121,1,244,11,C73A5586A3AA546,240,10,2,,6224,240106224,,,,,,,,,,,,3,4,83103,3,CRLF
reportingNode27,1613283313950,1595739723949,1,240,11,1E47C374F04BFBC,240,10,2,,4769,240104769,,,,,,,,,,,,1,1,66762,2,CRLF
reportingNode83,1605558093012,1602397202413,1,240,10,9B2ADAF4AF2941C,240,10,0,,,,,,,,,,,,,,,1,5,94274,1,CRLF
reportingNode68,1609231093182,1596554086875,1,244,12,B47CBA58672BD2C,240,10,2,,EA92,24010EA92,,,,,,,,,,,,3,3,13286,1,CRLF
reportingNode52,1610103503032,1613595766850,1,244,12,4513C9E1B798749,240,10,3,,,,240101084,10418,472,10418,,,,,,,,3,1,22136,1,CRLF
reportingNode6,1596651422053,1605213095404,1,244,12,D11B2D7CEBFCF25,240,10,0,,,,,,,,,,,,,,,1,3,17421,1,CRLF
reportingNode93,1606824991742,1598995090879,1,244,10,2E17CEF4EEA2132,240,10,3,,,,24010C606,32931,737,32931,,,,,,,,2,5,72300,1,CRLF
