reportingNode,reportTs,eventTs,eventType,hMcc,hMnc,hashedImsi,vMcc,vMnc,rat,cellName,gsmLac,gsmCid,umtsLac,umtsSac,umtsRncId,umtsCi,lteEnodeBId,lteCi,cellPortionId,locationEstimateShape,locationEstimateLat,locationEstimateLon,locationEstimateRadius,crmGender,crmAgeGroup,crmZipCode,presencePointId,groupPresencePointId
reportingNode56,1609161769367,1593597630300,1,240,10,7F077F8A5935841,240,10,2,,DF96,24010DF96,,,,,,,,,,,,3,3,60018,,CRLF
reportingNode43,1597551861770,1613825455091,1,240,10,C3141EFB8A8B9F7,240,10,1,,,,,,,,,,,,,,,2,1,23377,,CRLF
reportingNode94,1596316109450,1613203334171,1,240,10,F3BEC10427DF7A1,240,10,3,,,,24010EEA8,43570,358,43570,,,,,,,,3,4,10430,,CRLF
reportingNode96,1596949680034,1609525813698,1,240,10,60E2BDCBBDB569A,240,10,0,,,,,,,,,,,,,,,2,1,80846,,CRLF
reportingNode31,1605813528164,1607509966608,1,240,10,0EFA7EE383E2525,240,10,2,,2E0E,240102E0E,,,,,,,,,,,,1,4,16272,,CRLF
reportingNode70,1605675778380,1607434738570,1,240,10,C1082241796F7AB,240,10,3,,,,24010A623,13035,353,13035,,,,,,,,1,5,35863,,CRLF
reportingNode5,1594149104278,1610059429404,1,240,10,014D2092A44346E,240,10,0,,,,,,,,,,,,,,,1,6,91330,,CRLF
reportingNode10,1612593172696,1613594783451,1,240,10,AB7A0811C2E9BCD,240,10,3,,,,2401050CC,92502,265,92502,,,,,,,,3,3,19423,,CRLF
reportingNode96,1609430030755,1595294176001,1,240,10,48726836E2F7D1E,240,10,0,,,,,,,,,,,,,,,1,1,44465,,CRLF
reportingNode38,1597817433558,1603231241764,1,240,10,6C686A7AA66A753,240,10,3,,,,24010E9F6,83255,577,83255,,,,,,,,1,3,76911,,CRLF
reportingNode70,1603366313762,1601708928810,1,240,10,50DD351D1273659,240,10,1,,,,,,,,,,,,,,,2,4,14601,,CRLF
reportingNode32,1609870501791,1606342514094,1,240,10,D5A66325D3499B4,240,10,3,,,,240100862,15576,463,15576,,,,,,,,2,5,62095,,CRLF
reportingNode90,1596678015988,1594560662077,1,240,10,94DC4BDAD00A1C7,240,10,0,,,,,,,,,,,,,,,1,1,99092,,CRLF
reportingNode12,1597603574409,1599105332868,1,240,10,3CF7B9155BFAA58,240,10,3,,,,24010C8BD,40078,874,40078,,,,,,,,2,6,44448,,CRLF
reportingNode83,1607207517474,1612125722707,1,240,10,726DAA7EF9345C1,240,10,1,,,,,,,,,,,,,,,1,4,71894,,CRLF
reportingNode80,1612426232266,1598377769063,1,240,10,BC346347B30E56F,240,10,0,,,,,,,,,,,,,,,1,4,48719,,CRLF
reportingNode70,1605939860450,1596916946234,1,240,10,0C6E4BEB0BD9870,240,10,3,,,,24010943A,27384,817,27384,,,,,,,,3,2,55160,,CRLF
reportingNode65,1600288607438,1610740709712,1,240,10,51A54B227557D7A,240,10,3,,,,24010FFC8,92795,382,92795,,,,,,,,3,3,67172,,CRLF
reportingNode24,1597538535100,1613854234570,1,240,10,1CFDC1A2C189439,240,10,2,,462A,24010462A,,,,,,,,,,,,1,1,25785,,CRLF
reportingNode59,1600669725114,1595656643849,1,240,10,A9A174B0FDABB07,240,10,3,,,,24010D778,15188,243,15188,,,,,,,,3,1,61305,,CRLF
reportingNode11,1609379330240,1604329238294,1,240,10,41269E490BAD02C,240,10,2,,D0F4,24010D0F4,,,,,,,,,,,,3,1,76025,,CRLF
reportingNode57,1608711252097,1602577396508,1,240,10,860917581799B04,240,10,1,,,,,,,,,,,,,,,1,3,81804,,CRLF
reportingNode20,1595311018141,1614195699224,1,240,10,F5DFF76942733D1,240,10,1,,,,,,,,,,,,,,,1,3,27317,,CRLF
reportingNode87,1602265084794,1603419262583,1,240,10,D950FA218EDD272,240,10,2,,69EC,2401069EC,,,,,,,,,,,,3,5,86201,,CRLF
reportingNode25,1593931893932,1596825334528,1,240,10,4BEECEF663DC799,240,10,2,,6222,240106222,,,,,,,,,,,,3,6,26267,,CRLF
reportingNode28,1606546677511,1605358312404,1,240,10,1E5E88034FEBAD7,240,10,0,,,,,,,,,,,,,,,2,1,68116,,CRLF
reportingNode12,1598099359714,1598152524628,1,240,10,6E365C6E4A2E7D2,240,10,3,,,,24010A7EF,48772,323,48772,,,,,,,,2,6,10385,,CRLF
reportingNode8,1597928737133,1608744703456,1,240,10,909B4B8348C2C44,240,10,0,,,,,,,,,,,,,,,2,6,20336,,CRLF
reportingNode55,1600226845667,1601350523120,1,240,10,73D3ADFA1C9A1EC,240,10,2,,F903,24010F903,,,,,,,,,,,,2,6,19137,,CRLF
reportingNode64,1607191957479,1609484265217,1,240,10,82A9D545ABA4F19,240,10,1,,,,,,,,,,,,,,,3,6,81060,,CRLF
reportingNode69,1611187757165,1610699884272,1,240,10,77D4F5FAEEB0F26,240,10,2,,6284,240106284,,,,,,,,,,,,3,5,75086,,CRLF
reportingNode66,1596844196696,1608146547591,1,240,10,FF3CA014D853568,240,10,2,,3354,240103354,,,,,,,,,,,,3,3,75151,,CRLF
reportingNode87,1596330459964,1593657102134,1,240,10,CA3D0799854867C,240,10,1,,,,,,,,,,,,,,,3,6,44932,,CRLF
reportingNode34,1595553904876,1598317419060,1,240,10,6149E79515A63FE,240,10,0,,,,,,,,,,,,,,,1,3,98268,,CRLF
reportingNode6,1598718547857,1611315429930,1,240,10,2347FE6D7C5FCC6,240,10,2,,F03E,24010F03E,,,,,,,,,,,,1,5,78177,,CRLF
reportingNode91,1605593063417,1610692623483,1,240,10,65113B8A2A9675F,240,10,1,,,,,,,,,,,,,,,3,2,42693,,CRLF
reportingNode99,1596899244782,1600741499395,1,240,10,EE0FE83E18B6392,240,10,3,,,,2401025AB,78379,474,78379,,,,,,,,3,2,60743,,CRLF
reportingNode5,1601751667260,1595203492504,1,240,10,1F3114CB8F87001,240,10,3,,,,24010FB26,60099,892,60099,,,,,,,,1,2,76568,,CRLF
reportingNode54,1596650221023,1602558474080,1,240,10,9537F98CB7ECC8E,240,10,0,,,,,,,,,,,,,,,3,2,30313,,CRLF
reportingNode30,1606054903228,1614558116852,1,240,10,E0C7EA6DF8DA450,240,10,1,,,,,,,,,,,,,,,1,3,40069,,CRLF
reportingNode58,1603257339779,1612277307386,1,240,10,C1FE7A89BA518B0,240,10,0,,,,,,,,,,,,,,,2,3,42947,,CRLF
reportingNode17,1595815385750,1611533640112,1,240,10,D9BA5879C6B553A,240,10,1,,,,,,,,,,,,,,,2,3,34883,,CRLF
reportingNode72,1607853345266,1593170746611,1,240,10,57A606797785DC8,240,10,2,,099D,24010099D,,,,,,,,,,,,2,6,32345,,CRLF
reportingNode5,1601904181611,1607078211111,1,240,10,62E40ED7098757B,240,10,1,,,,,,,,,,,,,,,3,4,51320,,CRLF
reportingNode7,1605903198417,1606013745826,1,240,10,815D0C444197F17,240,10,3,,,,240109BD7,57267,299,57267,,,,,,,,3,2,86051,,CRLF
reportingNode71,1612866301556,1599621198860,1,240,10,282AC8D35D42EE5,240,10,1,,,,,,,,,,,,,,,3,3,96041,,CRLF
reportingNode26,1596423824347,1598463749708,1,240,10,67EFCD45D3FC896,240,10,3,,,,2401060B5,78640,625,78640,,,,,,,,2,4,10265,,CRLF
reportingNode30,1601219317735,1603279560818,1,240,10,D29866FC57A60E2,240,10,3,,,,240105913,15392,804,15392,,,,,,,,3,1,61483,,CRLF
reportingNode59,1600443172638,1609319236037,1,240,10,EDDB19B2AE6C2CC,240,10,2,,C169,24010C169,,,,,,,,,,,,3,1,51305,,CRLF
reportingNode67,1606563427139,1603445386507,1,240,10,BFE8CD666DB3DA7,240,10,3,,,,240108502,82534,658,82534,,,,,,,,1,1,99905,,CRLF
reportingNode74,1596993034451,1597092656077,1,240,10,4576F2187223E72,240,10,3,,,,240102FDE,99495,485,99495,,,,,,,,3,5,77155,,CRLF
reportingNode66,1596660648557,1605164876115,1,240,10,DA0C45A762D9F61,240,10,3,,,,24010B2FB,63558,675,63558,,,,,,,,1,5,69138,,CRLF
reportingNode89,1603481026441,1595164606563,1,240,10,5299C35ECAC95A2,240,10,0,,,,,,,,,,,,,,,1,5,77464,,CRLF
reportingNode5,1595818289870,1595835077744,1,240,10,C3C63F0BCFAB5EA,240,10,0,,,,,,,,,,,,,,,1,2,46970,,CRLF
reportingNode94,1605367502901,1609041599052,1,240,10,C7D44EF8C66599F,240,10,0,,,,,,,,,,,,,,,3,6,49149,,CRLF
reportingNode61,1595710611797,1597091879239,1,240,10,3CEE4201F33B587,240,10,2,,1FC8,240101FC8,,,,,,,,,,,,1,3,46934,,CRLF
reportingNode88,1596704193802,1607627469185,1,240,10,994FAFA3D187EC6,240,10,2,,3393,240103393,,,,,,,,,,,,2,4,94951,,CRLF
reportingNode16,1605193311235,1600826469629,1,240,10,E1523A2696E74DD,240,10,0,,,,,,,,,,,,,,,2,2,50481,,CRLF
reportingNode32,1614381921178,1614306543702,1,240,10,FD67216DE29D9DF,240,10,1,,,,,,,,,,,,,,,3,3,98077,,CRLF
reportingNode45,1610272772378,1595370821712,1,240,10,5471E5BA5DA66B8,240,10,3,,,,240103C61,26738,354,26738,,,,,,,,3,5,29969,,CRLF
reportingNode30,1613278700635,1601602746901,1,240,10,7E420F6CC99B555,240,10,1,,,,,,,,,,,,,,,2,1,60407,,CRLF
reportingNode93,1611053841899,1595053044083,1,240,10,32F980C730DCD10,240,10,1,,,,,,,,,,,,,,,2,5,21920,,CRLF
reportingNode17,1614320247273,1610406726819,1,240,10,62B000EAAA4A5FD,240,10,1,,,,,,,,,,,,,,,3,6,47807,,CRLF
reportingNode10,1597964941803,1595165710700,1,240,10,D0E965356E489EB,240,10,1,,,,,,,,,,,,,,,3,5,98669,,CRLF
reportingNode41,1609089835918,1607160566689,1,240,10,09A296777B2A5EF,240,10,1,,,,,,,,,,,,,,,3,4,23393,,CRLF
reportingNode15,1611863585700,1594667131832,1,240,10,3E17ED69F2DFBEA,240,10,3,,,,240107936,78993,386,78993,,,,,,,,1,1,95500,,CRLF
reportingNode3,1607904594282,1598030084678,1,240,10,27CCF65FB3C6367,240,10,2,,E764,24010E764,,,,,,,,,,,,3,5,55236,,CRLF
reportingNode57,1601179940232,1614448790649,1,240,10,B94AB7FECA0CF23,240,10,3,,,,24010388D,46503,873,46503,,,,,,,,1,4,41560,,CRLF
reportingNode88,1593135816226,1608918674788,1,240,10,3233E86ED8952E4,240,10,3,,,,240109CBB,17871,731,17871,,,,,,,,2,3,18755,,CRLF
reportingNode12,1604016932227,1606654926356,1,240,10,8CDF6793EB5BAFD,240,10,2,,F17A,24010F17A,,,,,,,,,,,,1,2,89141,,CRLF
reportingNode48,1602566874465,1608185357106,1,240,10,377C6CFAFC5B680,240,10,0,,,,,,,,,,,,,,,1,1,16082,,CRLF
reportingNode94,1596465099443,1611123894973,1,240,10,4A506522FD80148,240,10,0,,,,,,,,,,,,,,,2,5,69289,,CRLF
reportingNode66,1599237246608,1607497754485,1,240,10,8254C1484BC8D38,240,10,1,,,,,,,,,,,,,,,1,6,29532,,CRLF
reportingNode85,1601126989248,1606524264476,1,240,10,419C6240B2F0078,240,10,1,,,,,,,,,,,,,,,1,5,97039,,CRLF
reportingNode26,1602279178954,1604584255377,1,240,10,F2F96DE031D9294,240,10,1,,,,,,,,,,,,,,,1,1,62856,,CRLF
reportingNode12,1599116070692,1595978901269,1,240,10,4D22476F36774EE,240,10,1,,,,,,,,,,,,,,,2,1,48627,,CRLF
reportingNode45,1609483754330,1604573624534,1,240,10,7F015654F79701C,240,10,1,,,,,,,,,,,,,,,1,6,45660,,CRLF
reportingNode77,1601600726260,1594829768893,1,240,10,D02E1D011E88DA1,240,10,1,,,,,,,,,,,,,,,2,5,91944,,CRLF
reportingNode53,1598040033481,1604572607938,1,240,10,937E150CB9AAAAA,240,10,2,,421B,24010421B,,,,,,,,,,,,3,6,84002,,CRLF
reportingNode95,1606884879182,1598497833872,1,240,10,B622B7F94A0562E,240,10,1,,,,,,,,,,,,,,,1,3,16474,,CRLF
reportingNode4,1601409781015,1611793336506,1,240,10,1B171DEE88FE5C9,240,10,0,,,,,,,,,,,,,,,1,6,18259,,CRLF
reportingNode8,1602859249003,1603904593681,1,240,10,2DAE91AF1D4768F,240,10,2,,310B,24010310B,,,,,,,,,,,,3,1,82839,,CRLF
reportingNode63,1597223149894,1597283786650,1,240,10,294A39FDD7866D5,240,10,0,,,,,,,,,,,,,,,1,5,73498,,CRLF
reportingNode73,1599834070309,1613377360778,1,240,10,E39E418B3A0DF03,240,10,0,,,,,,,,,,,,,,,1,2,33259,,CRLF
reportingNode3,1595526949839,1599711039988,1,240,10,A51F64E5B460189,240,10,1,,,,,,,,,,,,,,,1,3,69724,,CRLF
reportingNode83,1596769684480,1612447642470,1,240,10,4DB7BAA823CADC0,240,10,3,,,,240103DB7,85866,352,85866,,,,,,,,2,6,90982,,CRLF
reportingNode63,1607139900717,1604676098130,1,240,10,E2CACDCDAF37962,240,10,1,,,,,,,,,,,,,,,1,4,44297,,CRLF
reportingNode63,1597437810721,1604064676798,1,240,10,CB00B3A08B2A063,240,10,3,,,,240107C07,19550,893,19550,,,,,,,,1,3,19344,,CRLF
reportingNode16,1596569555136,1604808939078,1,240,10,C54E2AD4771336C,240,10,2,,D286,24010D286,,,,,,,,,,,,1,3,66995,,CRLF
reportingNode53,1607171320024,1610798256267,1,240,10,C8E38EE124820DD,240,10,1,,,,,,,,,,,,,,,2,4,28939,,CRLF
reportingNode12,1609447550449,1603383224076,1,240,10,75285701C180747,240,10,3,,,,24010DCD5,46731,366,46731,,,,,,,,3,3,14863,,CRLF
reportingNode86,1607586129612,1601027519350,1,240,10,A15ED33BBFEE335,240,10,2,,285E,24010285E,,,,,,,,,,,,1,2,93989,,CRLF
reportingNode21,1609629078987,1609149788034,1,240,10,993C4CC88EEB241,240,10,0,,,,,,,,,,,,,,,3,2,83825,,CRLF
reportingNode14,1598482413165,1609797108955,1,240,10,0A533DCE8D6A5A6,240,10,1,,,,,,,,,,,,,,,3,3,78100,,CRLF
reportingNode59,1609576707641,1595413537624,1,240,10,9C299D3630DB8B7,240,10,2,,2FBB,240102FBB,,,,,,,,,,,,1,4,26718,,CRLF
reportingNode28,1604709218245,1612337767930,1,240,10,03F98396592CF18,240,10,2,,7C77,240107C77,,,,,,,,,,,,2,3,33373,,CRLF
reportingNode31,1595408303402,1601187957542,1,240,10,C983FBFEBF66800,240,10,2,,62BD,2401062BD,,,,,,,,,,,,3,3,51950,,CRLF
reportingNode93,1596616640602,1612432983315,1,240,10,8AEB1C86B5B718F,240,10,3,,,,2401067BB,44486,254,44486,,,,,,,,1,5,99650,,CRLF
reportingNode7,1603797539939,1612269813680,1,240,10,AE9DD6BC8A73B79,240,10,1,,,,,,,,,,,,,,,3,5,82631,,CRLF
reportingNode44,1602235814641,1604760332227,1,240,10,B40B4CFFEA37394,240,10,0,,,,,,,,,,,,,,,1,3,45933,,CRLF
reportingNode60,1593932566824,1595181396981,1,240,10,D448B5F3F73642B,240,10,2,,63BB,2401063BB,,,,,,,,,,,,2,1,90074,,CRLF
reportingNode43,1610227539111,1594387237575,1,240,10,EBFE1B5F7103F87,240,10,2,,0015,240100015,,,,,,,,,,,,2,4,41264,,CRLF
reportingNode51,1595428038129,1593214758064,1,240,10,5CB13548C8C6A0F,240,10,3,,,,24010C904,89153,258,89153,,,,,,,,3,5,72518,,CRLF
reportingNode52,1593478025052,1600964697654,1,240,10,7DB6ACE65E0A8AD,240,10,1,,,,,,,,,,,,,,,1,4,17752,,CRLF
reportingNode1,1601982134869,1597633805543,1,240,10,5949DF75C910543,240,10,3,,,,240109C28,40466,234,40466,,,,,,,,3,1,86804,,CRLF
reportingNode43,1593991316914,1594499632651,1,240,10,5977BA5113AA9A7,240,10,2,,5BE1,240105BE1,,,,,,,,,,,,2,5,63123,,CRLF
reportingNode91,1614336870217,1607460955401,1,240,10,E3B23790A71B54E,240,10,3,,,,240104171,44277,345,44277,,,,,,,,3,1,25856,,CRLF
reportingNode77,1612568028719,1606860456780,1,240,10,0CDAA7A341B1519,240,10,3,,,,240104636,37873,824,37873,,,,,,,,1,2,45943,,CRLF
reportingNode77,1611641119564,1596719525710,1,240,10,42CA951E119B19A,240,10,0,,,,,,,,,,,,,,,3,3,68645,,CRLF
reportingNode2,1596734082999,1596752890515,1,240,10,82AB8FB3BDC3AB7,240,10,3,,,,240106521,99708,241,99708,,,,,,,,3,5,96213,,CRLF
reportingNode14,1613562077911,1598083788663,1,240,10,BE9292E52E9DAA7,240,10,3,,,,2401054A0,95635,509,95635,,,,,,,,3,1,20483,,CRLF
reportingNode94,1601704714518,1593838878077,1,240,10,AAF36E406C0C148,240,10,2,,9214,240109214,,,,,,,,,,,,2,5,32613,,CRLF
reportingNode91,1599807880562,1604589390035,1,240,10,CB0A8F55A81D6A6,240,10,3,,,,24010CA8E,58570,757,58570,,,,,,,,3,5,60489,,CRLF
reportingNode28,1608629821419,1614559904886,1,240,10,38BAFA3CE9A1D99,240,10,1,,,,,,,,,,,,,,,3,2,95796,,CRLF
reportingNode44,1608120547856,1594628843855,1,240,10,756EE684C958101,240,10,1,,,,,,,,,,,,,,,2,3,58018,,CRLF
reportingNode6,1608899128620,1613084568682,1,240,10,97EFDC8BB1772FB,240,10,2,,71CF,2401071CF,,,,,,,,,,,,3,3,72713,,CRLF
reportingNode36,1599885245572,1595879361433,1,240,10,64DCBB8CB5D89A1,240,10,2,,7181,240107181,,,,,,,,,,,,1,4,69593,,CRLF
reportingNode87,1593588665285,1609707983071,1,240,10,BD4979F8D10DBE2,240,10,2,,F69F,24010F69F,,,,,,,,,,,,1,1,87734,,CRLF
reportingNode35,1611832182064,1602789804761,1,240,10,1760113AFDBBF3C,240,10,3,,,,24010063C,38247,162,38247,,,,,,,,3,6,26377,,CRLF
reportingNode52,1601600316197,1598898906871,1,240,10,809B176E86CFCB5,240,10,1,,,,,,,,,,,,,,,3,1,35531,,CRLF
reportingNode8,1604786016252,1598385157289,1,240,10,B5F4E9E0F7C79C2,240,10,0,,,,,,,,,,,,,,,1,2,80721,,CRLF
reportingNode31,1597453539505,1611389597757,1,240,10,DE165B5DC84FD2E,240,10,3,,,,24010D355,42576,858,42576,,,,,,,,1,5,32655,,CRLF
reportingNode57,1602452910210,1599007845099,1,240,10,8D4DEDF68E77CD7,240,10,3,,,,24010593D,47811,431,47811,,,,,,,,2,2,49891,,CRLF
reportingNode25,1607533996190,1593853358243,1,240,10,2A3B7CB1F0C95FC,240,10,2,,7E83,240107E83,,,,,,,,,,,,1,4,58564,,CRLF
reportingNode41,1613625575623,1607812034929,1,240,10,9B72E46CCC890E1,240,10,0,,,,,,,,,,,,,,,3,4,77951,,CRLF
reportingNode64,1613036410404,1613895739213,1,240,10,F5B0886442D7475,240,10,1,,,,,,,,,,,,,,,2,3,18401,,CRLF
reportingNode20,1595279158005,1597302357899,1,240,10,4AF14AB48458633,240,10,2,,1DFD,240101DFD,,,,,,,,,,,,1,1,41414,,CRLF
reportingNode90,1600350066455,1596079044042,1,240,10,8AB1E98905E18A7,240,10,0,,,,,,,,,,,,,,,1,4,57450,,CRLF
reportingNode86,1603925116521,1600197881224,1,240,10,66FCD61A1313584,240,10,0,,,,,,,,,,,,,,,3,5,11712,,CRLF
reportingNode20,1593932891509,1601046562016,1,240,10,4E582C7CD1CA3BF,240,10,0,,,,,,,,,,,,,,,3,1,98537,,CRLF
reportingNode87,1606048866151,1607615781067,1,240,10,0AD320023C864CA,240,10,3,,,,24010ECDD,66844,425,66844,,,,,,,,1,3,30601,,CRLF
reportingNode2,1608427260517,1613682125117,1,240,10,8BBF11FD0D66170,240,10,1,,,,,,,,,,,,,,,1,2,37233,,CRLF
reportingNode31,1608734877657,1597969406521,1,240,10,45B48025CC631A4,240,10,2,,EB09,24010EB09,,,,,,,,,,,,1,5,53115,,CRLF
reportingNode30,1612662393752,1599352148186,1,240,10,C23F2E3E0E1D168,240,10,3,,,,240107703,37283,558,37283,,,,,,,,3,1,90019,,CRLF
reportingNode61,1602235831123,1611473806330,1,240,10,5772224E656782E,240,10,3,,,,240101D2B,33237,768,33237,,,,,,,,2,5,67080,,CRLF
reportingNode31,1598239840497,1603375107208,1,240,10,9D96432D0BD4832,240,10,0,,,,,,,,,,,,,,,3,2,46652,,CRLF
reportingNode58,1594193968477,1604326826479,1,240,10,438056569568196,240,10,3,,,,24010BBEA,28670,403,28670,,,,,,,,1,6,21047,,CRLF
reportingNode32,1601495760577,1602163837726,1,240,10,DE185A202CC88F3,240,10,3,,,,240106CF4,15640,111,15640,,,,,,,,1,2,42171,,CRLF
reportingNode6,1603377355219,1602908415803,1,240,10,40A9A682B37FF13,240,10,1,,,,,,,,,,,,,,,1,6,31082,,CRLF
reportingNode3,1598385605362,1608128438853,1,240,10,DF076979C3F4DF6,240,10,0,,,,,,,,,,,,,,,1,5,71039,,CRLF
reportingNode55,1594216363560,1600061109303,1,240,10,56274F154CFA3BD,240,10,0,,,,,,,,,,,,,,,2,2,48393,,CRLF
reportingNode35,1607015326967,1593682383965,1,240,10,3ED52A4792CDC87,240,10,3,,,,240102677,43801,390,43801,,,,,,,,1,2,46114,,CRLF
