reportingNode,reportTs,eventTs,eventType,hMcc,hMnc,hashedImsi,vMcc,vMnc,rat,cellName,gsmLac,gsmCid,umtsLac,umtsSac,umtsRncId,umtsCi,lteEnodeBId,lteCi,cellPortionId,locationEstimateShape,locationEstimateLat,locationEstimateLon,locationEstimateRadius,crmGender,crmAgeGroup,crmZipCode,presencePointId,groupPresencePointIdCRLF
reportingnode91,1596162890000,1612293310000,1,240,24,2G2A60K7I989M7A4,240,2,D6,99,049174,0,0,0,0,0,0,0,0,0,0,0,1,1,58775,0,0,CRLF
reportingnode47,1613304246000,1610079831000,1,240,24,3Z1U31S4A545P0X1,240,2,U6,85,656131,0,0,0,0,0,0,0,0,0,0,0,2,2,22289,0,0,CRLF
reportingnode05,1615933395000,1619600905000,1,240,24,4Z7Z64G2G855S4O6,240,2,N1,24,199666,0,0,0,0,0,0,0,0,0,0,0,1,5,46430,0,0,CRLF
reportingnode55,1599117451000,1617560855000,1,240,24,7Y7C78B2V412D4H3,240,2,V4,0,161928,0,0,0,0,0,0,0,0,0,0,0,3,6,11607,0,0,CRLF
reportingnode13,1601734870000,1613560045000,1,240,24,9A2P24J6Z674F1M6,240,2,Z6,23,385528,0,0,0,0,0,0,0,0,0,0,0,1,1,48971,0,0,CRLF
reportingnode30,1611354248000,1602313844000,1,240,24,5B6J67W1Z393O9D2,240,2,S4,60,170187,0,0,0,0,0,0,0,0,0,0,0,2,5,19997,0,0,CRLF
reportingnode37,1608383971000,1600311284000,1,240,24,0V8M15R1U327W4J9,240,2,B4,27,950399,0,0,0,0,0,0,0,0,0,0,0,0,4,32361,0,0,CRLF
reportingnode79,1592328295000,1598146958000,1,240,24,2S6Z39O0X490G6B8,240,2,Q2,40,607649,0,0,0,0,0,0,0,0,0,0,0,0,4,38348,0,0,CRLF
reportingnode25,1603252700000,1592660342000,1,240,24,0H0O48C3K937V2K1,240,2,W9,61,544208,0,0,0,0,0,0,0,0,0,0,0,0,6,67199,0,0,CRLF
reportingnode92,1602672260000,1617230709000,1,240,24,2N6G57N6X335M8H2,240,2,G6,14,553881,0,0,0,0,0,0,0,0,0,0,0,2,0,62336,0,0,CRLF
reportingnode23,1597751001000,1621638584000,1,240,24,8J5W70L5F404P4F6,240,2,C8,30,664700,0,0,0,0,0,0,0,0,0,0,0,3,5,58406,0,0,CRLF
reportingnode81,1614494295000,1616296313000,1,240,24,9Z7L98M2A014A2J6,240,2,B5,38,354690,0,0,0,0,0,0,0,0,0,0,0,2,0,66187,0,0,CRLF
reportingnode46,1593923441000,1594468156000,1,240,24,7G9K23B1Y832K1J0,240,2,J6,34,960297,0,0,0,0,0,0,0,0,0,0,0,2,1,59249,0,0,CRLF
reportingnode24,1620636183000,1603473986000,1,240,24,3M1B15O9Q315I4J7,240,2,Y4,34,276762,0,0,0,0,0,0,0,0,0,0,0,3,0,83729,0,0,CRLF
reportingnode17,1606118072000,1612111431000,1,240,24,7U4B14O2Q117I9W4,240,2,J3,29,022007,0,0,0,0,0,0,0,0,0,0,0,1,3,62514,0,0,CRLF
reportingnode10,1607505875000,1604637111000,1,240,24,2K6A18V1R779B5I8,240,2,Q1,25,877409,0,0,0,0,0,0,0,0,0,0,0,1,5,60085,0,0,CRLF
reportingnode34,1610147979000,1616930228000,1,240,24,7J4C58T0M332F7C0,240,2,O4,87,287458,0,0,0,0,0,0,0,0,0,0,0,2,0,94391,0,0,CRLF
reportingnode11,1591079880000,1596358731000,1,240,24,9E4P00D5L540R3U4,240,2,C3,83,884018,0,0,0,0,0,0,0,0,0,0,0,1,4,57032,0,0,CRLF
reportingnode04,1621893750000,1601637058000,1,240,24,8W2Q36D6X386T1X7,240,2,I9,16,073751,0,0,0,0,0,0,0,0,0,0,0,3,6,71061,0,0,CRLF
reportingnode81,1611519116000,1601043735000,1,240,24,2S7U89H0T211W9L8,240,2,A5,53,973437,0,0,0,0,0,0,0,0,0,0,0,1,1,80006,0,0,CRLF
reportingnode15,1616841922000,1599087750000,1,240,24,7R0U67D5Z809B5J3,240,2,I3,32,187121,0,0,0,0,0,0,0,0,0,0,0,1,5,20877,0,0,CRLF
reportingnode03,1609140759000,1602819235000,1,240,24,1O2Y75D8Q405F5N4,240,2,H3,60,552068,0,0,0,0,0,0,0,0,0,0,0,2,4,99933,0,0,CRLF
reportingnode74,1594676366000,1596591039000,1,240,24,2U5A52A7I332K8N9,240,2,O8,47,209566,0,0,0,0,0,0,0,0,0,0,0,0,6,93014,0,0,CRLF
reportingnode25,1611638520000,1612253818000,1,240,24,5E4V79N0N115Q2I6,240,2,V8,95,557649,0,0,0,0,0,0,0,0,0,0,0,0,0,86012,0,0,CRLF
reportingnode19,1620503100000,1605890724000,1,240,24,0T7U82M3W940M2N8,240,2,Z4,8,639867,0,0,0,0,0,0,0,0,0,0,0,2,6,52788,0,0,CRLF
reportingnode05,1596271874000,1616323449000,1,240,24,9I8Q41O0V871B4A7,240,2,R7,88,318103,0,0,0,0,0,0,0,0,0,0,0,1,1,77495,0,0,CRLF
reportingnode23,1605135646000,1606062152000,1,240,24,1O4U44D8Y579P0U9,240,2,A6,27,461816,0,0,0,0,0,0,0,0,0,0,0,2,3,20749,0,0,CRLF
reportingnode36,1621084866000,1595271037000,1,240,24,8F7Y22B1Q899P3U5,240,2,G0,76,294345,0,0,0,0,0,0,0,0,0,0,0,2,5,58139,0,0,CRLF
reportingnode91,1592610551000,1618649765000,1,240,24,0Y8U78T2P295R4S2,240,2,U9,87,907323,0,0,0,0,0,0,0,0,0,0,0,2,2,66911,0,0,CRLF
reportingnode22,1602099976000,1609770164000,1,240,24,6E0Y79R3G432W6I5,240,2,Z5,98,448619,0,0,0,0,0,0,0,0,0,0,0,3,5,95147,0,0,CRLF
reportingnode29,1599556251000,1620256900000,1,240,24,7L7E99D1L254R3M6,240,2,C1,28,217161,0,0,0,0,0,0,0,0,0,0,0,1,6,26320,0,0,CRLF
reportingnode52,1600063243000,1617821194000,1,240,24,1O6A49V5K933N4G2,240,2,O1,91,918386,0,0,0,0,0,0,0,0,0,0,0,2,2,75646,0,0,CRLF
reportingnode77,1612557146000,1622069815000,1,240,24,9H6F48B9N512Q7R4,240,2,X3,45,919941,0,0,0,0,0,0,0,0,0,0,0,3,1,77385,0,0,CRLF
reportingnode06,1607077567000,1620968251000,1,240,24,8H8Y15N0V649I8Y7,240,2,R7,82,123347,0,0,0,0,0,0,0,0,0,0,0,0,4,83610,0,0,CRLF
reportingnode93,1602597179000,1615199435000,1,240,24,7M6D64H8S557W6W8,240,2,Z7,74,408016,0,0,0,0,0,0,0,0,0,0,0,1,6,61615,0,0,CRLF
reportingnode81,1616626714000,1595274602000,1,240,24,8H8J41H3K549S8V0,240,2,R9,93,165847,0,0,0,0,0,0,0,0,0,0,0,3,1,27301,0,0,CRLF
reportingnode24,1596898405000,1609724911000,1,240,24,6D6T99Q3V058F0I6,240,2,H7,77,362299,0,0,0,0,0,0,0,0,0,0,0,3,3,73222,0,0,CRLF
reportingnode45,1598782696000,1600716017000,1,240,24,5Q4E35N0T048Y9N7,240,2,K3,15,422377,0,0,0,0,0,0,0,0,0,0,0,0,4,71489,0,0,CRLF
reportingnode61,1597682276000,1592979655000,1,240,24,2R7U71T2M178V8T1,240,2,D1,49,216099,0,0,0,0,0,0,0,0,0,0,0,3,6,87979,0,0,CRLF
reportingnode72,1615834978000,1597615061000,1,240,24,3S0T96F2L550R5L4,240,2,B8,58,877113,0,0,0,0,0,0,0,0,0,0,0,3,4,94319,0,0,CRLF
reportingnode89,1619874344000,1607700061000,1,240,24,1N4B73L4Y756P0R0,240,2,C3,30,506865,0,0,0,0,0,0,0,0,0,0,0,2,5,31139,0,0,CRLF
reportingnode93,1621191091000,1600713904000,1,240,24,0P9U44J3S420Y8A6,240,2,L9,39,364127,0,0,0,0,0,0,0,0,0,0,0,3,1,88809,0,0,CRLF
reportingnode82,1610894491000,1609444464000,1,240,24,7G1V24X5B620B9J3,240,2,V6,5,254806,0,0,0,0,0,0,0,0,0,0,0,3,6,95080,0,0,CRLF
reportingnode88,1604541960000,1613838759000,1,240,24,8J3J95G6Z480H5F3,240,2,Z2,78,088044,0,0,0,0,0,0,0,0,0,0,0,1,4,68775,0,0,CRLF
reportingnode97,1619647069000,1602964498000,1,240,24,1V2D76K8L345A4T9,240,2,U5,41,606892,0,0,0,0,0,0,0,0,0,0,0,0,3,46333,0,0,CRLF
reportingnode78,1621411271000,1595714386000,1,240,24,6Y1C62Z9N270A3Z8,240,2,E3,82,056233,0,0,0,0,0,0,0,0,0,0,0,2,1,83734,0,0,CRLF
reportingnode41,1603302276000,1617730516000,1,240,24,1N5M34Q5Q777B5E5,240,2,B4,84,812636,0,0,0,0,0,0,0,0,0,0,0,2,2,61779,0,0,CRLF
reportingnode85,1593977855000,1607582572000,1,240,24,8X4H78S0H767N2A5,240,2,S4,4,081422,0,0,0,0,0,0,0,0,0,0,0,2,0,35975,0,0,CRLF
reportingnode94,1609409323000,1597359845000,1,240,24,0X4U23I1V881C2D2,240,2,U8,58,174564,0,0,0,0,0,0,0,0,0,0,0,1,6,92592,0,0,CRLF
reportingnode88,1601063158000,1610419609000,1,240,24,0I4B84M8P874N0W2,240,2,Q5,43,002199,0,0,0,0,0,0,0,0,0,0,0,3,2,22734,0,0,CRLF
reportingnode70,1600812647000,1608442150000,1,240,24,4U7O41H1L573A5L4,240,2,X7,19,608120,0,0,0,0,0,0,0,0,0,0,0,1,4,74097,0,0,CRLF
reportingnode55,1616470605000,1598742957000,1,240,24,1D5H68U5R406P8Y8,240,2,H9,72,462621,0,0,0,0,0,0,0,0,0,0,0,2,1,15498,0,0,CRLF
reportingnode94,1616022622000,1618259410000,1,240,24,6Z3H24A4Q332O8K6,240,2,F0,75,470847,0,0,0,0,0,0,0,0,0,0,0,3,2,13943,0,0,CRLF
reportingnode64,1611734686000,1618950490000,1,240,24,5L7D51O5T324O9I7,240,2,X1,52,619727,0,0,0,0,0,0,0,0,0,0,0,3,1,44524,0,0,CRLF
reportingnode61,1601881393000,1592140269000,1,240,24,5V8S86V1I357S7K3,240,2,L1,16,334567,0,0,0,0,0,0,0,0,0,0,0,2,6,17795,0,0,CRLF
reportingnode29,1617179078000,1616156320000,1,240,24,2Q7R90K4F135O0E4,240,2,F3,75,249214,0,0,0,0,0,0,0,0,0,0,0,1,5,78125,0,0,CRLF
reportingnode66,1606559564000,1608433937000,1,240,24,0K2M48N0R338X0O0,240,2,Q4,32,725464,0,0,0,0,0,0,0,0,0,0,0,3,0,68301,0,0,CRLF
reportingnode76,1593730822000,1599726471000,1,240,24,0W2R35E6Q166K6W7,240,2,D4,65,202651,0,0,0,0,0,0,0,0,0,0,0,2,6,10426,0,0,CRLF
reportingnode66,1596501788000,1597149619000,1,240,24,4Y1E60U2R757N3G6,240,2,S3,48,834905,0,0,0,0,0,0,0,0,0,0,0,3,3,25673,0,0,CRLF
reportingnode85,1608456962000,1616369948000,1,240,24,0F4Y32G5W434H1A4,240,2,E7,59,089195,0,0,0,0,0,0,0,0,0,0,0,0,2,59817,0,0,CRLF
reportingnode91,1620620678000,1599871733000,1,240,24,1F3U98J4I942V1T5,240,2,Z8,100,943923,0,0,0,0,0,0,0,0,0,0,0,3,6,15371,0,0,CRLF
reportingnode43,1601500351000,1609585674000,1,240,24,3A5F49K9M759P4Z7,240,2,O8,34,268746,0,0,0,0,0,0,0,0,0,0,0,2,2,97976,0,0,CRLF
reportingnode50,1613647651000,1611244343000,1,240,24,7X8N68S2G717Z2F1,240,2,T5,78,217569,0,0,0,0,0,0,0,0,0,0,0,3,6,16246,0,0,CRLF
reportingnode06,1600521800000,1592275907000,1,240,24,3L7R84T8E770H9W3,240,2,K9,73,331049,0,0,0,0,0,0,0,0,0,0,0,1,4,47034,0,0,CRLF
reportingnode58,1617745462000,1606670501000,1,240,24,3R1M32S8C679B7S8,240,2,T1,40,330307,0,0,0,0,0,0,0,0,0,0,0,3,5,79403,0,0,CRLF
reportingnode16,1604872052000,1605197261000,1,240,24,5C4C27A3F505A7G3,240,2,K8,23,435703,0,0,0,0,0,0,0,0,0,0,0,2,1,80823,0,0,CRLF
reportingnode54,1598407558000,1600721949000,1,240,24,4U4N83B6Y802L5R7,240,2,S8,92,100944,0,0,0,0,0,0,0,0,0,0,0,2,5,55774,0,0,CRLF
reportingnode55,1598881659000,1605420284000,1,240,24,2G8I25L8P838U8A2,240,2,V1,57,075816,0,0,0,0,0,0,0,0,0,0,0,2,6,90581,0,0,CRLF
reportingnode66,1618541007000,1613955417000,1,240,24,2K5X80Z2O563B0K5,240,2,N5,0,556619,0,0,0,0,0,0,0,0,0,0,0,2,4,59562,0,0,CRLF
reportingnode90,1612416246000,1599093435000,1,240,24,6H7I56W9F358L9O9,240,2,X4,15,519732,0,0,0,0,0,0,0,0,0,0,0,2,4,98129,0,0,CRLF
reportingnode39,1617360275000,1591064514000,1,240,24,4L2B07L0Z781V5P6,240,2,V1,13,255882,0,0,0,0,0,0,0,0,0,0,0,2,6,25640,0,0,CRLF
reportingnode08,1608197650000,1602047398000,1,240,24,5W4X51Q7U540P0C0,240,2,S5,70,579136,0,0,0,0,0,0,0,0,0,0,0,3,2,98338,0,0,CRLF
reportingnode97,1606606916000,1615932006000,1,240,24,8B3E30D8J322N4B3,240,2,U7,63,919740,0,0,0,0,0,0,0,0,0,0,0,1,6,26816,0,0,CRLF
reportingnode95,1603363956000,1617608782000,1,240,24,4X4S71Z9P411K8V5,240,2,G3,29,504528,0,0,0,0,0,0,0,0,0,0,0,3,5,17137,0,0,CRLF
reportingnode02,1603903665000,1605237105000,1,240,24,1T0H07M2C194A7D4,240,2,R5,9,837353,0,0,0,0,0,0,0,0,0,0,0,3,6,46763,0,0,CRLF
reportingnode55,1595330929000,1621403109000,1,240,24,4Y2S53M3O001M2S3,240,2,M6,75,333780,0,0,0,0,0,0,0,0,0,0,0,0,2,16397,0,0,CRLF
reportingnode09,1615454298000,1620537695000,1,240,24,3P0D66L7D478K0C1,240,2,V2,62,309259,0,0,0,0,0,0,0,0,0,0,0,1,2,51112,0,0,CRLF
reportingnode89,1617888700000,1591488047000,1,240,24,7B0U40B3D096K4D8,240,2,Z6,89,442796,0,0,0,0,0,0,0,0,0,0,0,2,6,40853,0,0,CRLF
reportingnode02,1607729347000,1609837912000,1,240,24,3K6Y34D4W323Z3Y5,240,2,E3,56,588249,0,0,0,0,0,0,0,0,0,0,0,2,0,43795,0,0,CRLF
reportingnode38,1614184442000,1599863116000,1,240,24,6V1P32A3X326G1E7,240,2,O8,13,163968,0,0,0,0,0,0,0,0,0,0,0,3,1,78658,0,0,CRLF
reportingnode59,1614915234000,1598421574000,1,240,24,7M6A96P7U017J2Q2,240,2,S4,5,908507,0,0,0,0,0,0,0,0,0,0,0,2,5,79950,0,0,CRLF
reportingnode98,1613463370000,1611339831000,1,240,24,8M5U75F5G670M6K9,240,2,X4,100,000773,0,0,0,0,0,0,0,0,0,0,0,0,1,29397,0,0,CRLF
reportingnode72,1617848980000,1612840913000,1,240,24,4K3I76N2V349A7Y5,240,2,E8,51,635752,0,0,0,0,0,0,0,0,0,0,0,1,1,89743,0,0,CRLF
reportingnode98,1616498858000,1614294932000,1,240,24,5X1D04V8X419Q4E2,240,2,C4,22,701779,0,0,0,0,0,0,0,0,0,0,0,0,5,40132,0,0,CRLF
reportingnode17,1594005046000,1597998719000,1,240,24,3E5J12T5P924N2D1,240,2,G6,38,883025,0,0,0,0,0,0,0,0,0,0,0,3,2,74588,0,0,CRLF
reportingnode43,1601235662000,1594399594000,1,240,24,7B3D98C9D643C8Q3,240,2,Z3,97,051559,0,0,0,0,0,0,0,0,0,0,0,1,1,25420,0,0,CRLF
reportingnode81,1618033325000,1614224026000,1,240,24,7X0T92J0N967D4C0,240,2,T2,17,206649,0,0,0,0,0,0,0,0,0,0,0,1,4,42186,0,0,CRLF
reportingnode86,1599572889000,1598584534000,1,240,24,1A5C63K4Q268O5V9,240,2,B6,88,318653,0,0,0,0,0,0,0,0,0,0,0,2,6,86154,0,0,CRLF
reportingnode79,1622238467000,1606682647000,1,240,24,2Z9V06T7D044D0Y0,240,2,D0,53,945406,0,0,0,0,0,0,0,0,0,0,0,1,5,52474,0,0,CRLF
reportingnode73,1595245212000,1610735504000,1,240,24,7I8E17Z0X191O8M5,240,2,C4,64,225341,0,0,0,0,0,0,0,0,0,0,0,2,0,26751,0,0,CRLF
reportingnode18,1616869033000,1595745543000,1,240,24,2X7L11I4A546J1E0,240,2,K2,88,789504,0,0,0,0,0,0,0,0,0,0,0,2,6,83075,0,0,CRLF
reportingnode93,1602106950000,1603029818000,1,240,24,6C8Q56L9D690U1F8,240,2,A2,12,523112,0,0,0,0,0,0,0,0,0,0,0,1,6,66922,0,0,CRLF
reportingnode92,1596236875000,1597563266000,1,240,24,9H1N78X6N540X3Q4,240,2,G1,13,378856,0,0,0,0,0,0,0,0,0,0,0,1,1,18503,0,0,CRLF
reportingnode04,1596019815000,1614231525000,1,240,24,0M7G94G2Q280T7M5,240,2,T3,16,558657,0,0,0,0,0,0,0,0,0,0,0,1,2,10122,0,0,CRLF
reportingnode91,1617753947000,1607186027000,1,240,24,7M2Q89G3C128G1V7,240,2,K1,85,354207,0,0,0,0,0,0,0,0,0,0,0,1,3,12395,0,0,CRLF
reportingnode05,1615824459000,1597851384000,1,240,24,3F3F47Y9Q215F8X0,240,2,R3,60,694849,0,0,0,0,0,0,0,0,0,0,0,3,0,31471,0,0,CRLF
reportingnode45,1619337973000,1594881425000,1,240,24,4X3W72Z1H638A1U1,240,2,D0,3,739453,0,0,0,0,0,0,0,0,0,0,0,1,0,50435,0,0,CRLF
reportingnode47,1615232790000,1611122818000,1,240,24,8O4I87Z1B130L4C1,240,2,I2,80,761770,0,0,0,0,0,0,0,0,0,0,0,3,6,12918,0,0,CRLF
reportingnode26,1611429455000,1604239191000,1,240,24,5E4V01H6V125M8F3,240,2,X3,7,589098,0,0,0,0,0,0,0,0,0,0,0,0,2,47792,0,0,CRLF
reportingnode65,1598161422000,1594022900000,1,240,24,1N9R11V3B004Y3E7,240,2,W5,3,773900,0,0,0,0,0,0,0,0,0,0,0,3,4,73614,0,0,CRLF
reportingnode20,1612131489000,1617504211000,1,240,24,2B3W09P0D880C4D1,240,2,H8,98,897818,0,0,0,0,0,0,0,0,0,0,0,0,1,97656,0,0,CRLF
reportingnode18,1601755567000,1610023463000,1,240,24,7S3Y04O8X548C9Q2,240,2,P0,13,760346,0,0,0,0,0,0,0,0,0,0,0,1,3,81074,0,0,CRLF
reportingnode46,1603183049000,1621296602000,1,240,24,3N5J07D7R623L8C1,240,2,S8,70,908469,0,0,0,0,0,0,0,0,0,0,0,0,5,32473,0,0,CRLF
reportingnode89,1617761844000,1619063571000,1,240,24,7W2Z80Q8F412C2R6,240,2,M3,49,562169,0,0,0,0,0,0,0,0,0,0,0,3,5,40293,0,0,CRLF
reportingnode51,1609760981000,1600161604000,1,240,24,6H9X98H0C003Q7U9,240,2,D7,34,033113,0,0,0,0,0,0,0,0,0,0,0,3,1,49033,0,0,CRLF
reportingnode34,1605492688000,1595564463000,1,240,24,3K3D44K2Q687G7H5,240,2,L4,21,899520,0,0,0,0,0,0,0,0,0,0,0,2,1,44883,0,0,CRLF
reportingnode93,1591606096000,1604791164000,1,240,24,1G0R55U8V972L2T5,240,2,W8,0,468073,0,0,0,0,0,0,0,0,0,0,0,3,2,96231,0,0,CRLF
reportingnode46,1609825883000,1613178570000,1,240,24,5O5U66P4M304U0L2,240,2,M2,65,601632,0,0,0,0,0,0,0,0,0,0,0,0,6,33553,0,0,CRLF
reportingnode15,1602514223000,1591674592000,1,240,24,8K1Z03G4R430T6Z2,240,2,H8,10,770657,0,0,0,0,0,0,0,0,0,0,0,3,2,11838,0,0,CRLF
reportingnode31,1599773308000,1615143710000,1,240,24,0J0Q45N4V377M7E5,240,2,X1,85,423731,0,0,0,0,0,0,0,0,0,0,0,0,1,29010,0,0,CRLF
reportingnode30,1616797624000,1617194862000,1,240,24,9A6R60L9A357Q1H7,240,2,I2,84,221049,0,0,0,0,0,0,0,0,0,0,0,0,5,37987,0,0,CRLF
reportingnode05,1619064689000,1595473159000,1,240,24,7D0K12A1L845B4Q8,240,2,K3,83,327076,0,0,0,0,0,0,0,0,0,0,0,3,5,81451,0,0,CRLF
reportingnode61,1619774138000,1599221718000,1,240,24,9L6W54W4T733A6H2,240,2,Z9,87,636921,0,0,0,0,0,0,0,0,0,0,0,3,1,55051,0,0,CRLF
