reportingNode,reportTs,eventTs,eventType,hMcc,hMnc,hashedImsi,vMcc,vMnc,rat,cellName,gsmLac,gsmCid,umtsLac,umtsSac,umtsRncId,umtsCi,lteEnodeBId,lteCi,cellPortionId,locationEstimateShape,locationEstimateLat,locationEstimateLon,locationEstimateRadius,crmGender,crmAgeGroup,crmZipCode,presencePointId,groupPresencePointId
reportingNode70,1600095152767,1602160028681,1,244,10,C,240,10,2,,6A43,240106A43,,,,,,,,,,,,3,5,82394,,CRLF
reportingNode43,1593853467698,1613520555472,1,240,12,D,240,10,3,,,,240104ED7,62488,637,62488,,,,,,,,1,6,39167,,CRLF
reportingNode27,1604296271188,1610215696593,1,244,10,A,240,10,1,,,,,,,,,,,,,,,2,3,41413,,CRLF
reportingNode7,1601686983582,1604035497685,1,244,11,A,240,10,3,,,,240102A50,34347,860,34347,,,,,,,,1,3,32994,,CRLF
reportingNode73,1612108415297,1593127318985,1,240,11,C,240,10,2,,6541,240106541,,,,,,,,,,,,3,1,65494,,CRLF
reportingNode8,1599402335522,1594942941385,1,240,12,D,240,10,1,,,,,,,,,,,,,,,3,5,39308,,CRLF
reportingNode77,1600461289714,1606249010007,1,244,10,A,240,10,1,,,,,,,,,,,,,,,1,6,10647,,CRLF
reportingNode23,1603758802847,1596983884246,1,244,10,A,240,10,3,,,,240108A3B,91360,629,91360,,,,,,,,3,1,63180,,CRLF
reportingNode98,1597409744467,1612416949374,1,240,11,C,240,10,2,,1B41,240101B41,,,,,,,,,,,,2,4,99969,,CRLF
reportingNode94,1607356614474,1599333416373,1,240,12,C,240,10,0,,,,,,,,,,,,,,,1,6,32541,,CRLF
reportingNode75,1602875769405,1603713606053,1,244,10,A,240,10,3,,,,24010F8D1,79644,785,79644,,,,,,,,3,5,75501,,CRLF
reportingNode39,1607048001444,1606404087805,1,240,11,C,240,10,3,,,,240104621,53392,696,53392,,,,,,,,3,4,38291,,CRLF
reportingNode81,1607748782238,1603283848065,1,240,11,D,240,10,0,,,,,,,,,,,,,,,1,2,38423,,CRLF
reportingNode96,1596641338674,1613414495585,1,244,10,D,240,10,0,,,,,,,,,,,,,,,1,6,16737,,CRLF
reportingNode1,1601647703687,1603265042214,1,240,11,A,240,10,2,,743B,24010743B,,,,,,,,,,,,3,1,91752,,CRLF
reportingNode15,1608721854380,1603421715846,1,240,10,D,240,10,0,,,,,,,,,,,,,,,2,6,17832,,CRLF
reportingNode63,1595166154428,1608005373571,1,240,11,A,240,10,0,,,,,,,,,,,,,,,2,4,90265,,CRLF
reportingNode35,1603970436256,1601105934539,1,244,10,C,240,10,2,,2E12,240102E12,,,,,,,,,,,,2,4,90924,,CRLF
reportingNode8,1597281475438,1600563532216,1,240,11,C,240,10,2,,2873,240102873,,,,,,,,,,,,2,6,95103,,CRLF
reportingNode32,1600058444462,1601546740127,1,244,12,A,240,10,1,,,,,,,,,,,,,,,3,6,12036,,CRLF
reportingNode32,1602445921288,1597371445745,1,244,11,D,240,10,3,,,,240103B52,94695,851,94695,,,,,,,,1,2,64318,,CRLF
reportingNode92,1596025040789,1597839208130,1,240,10,A,240,10,1,,,,,,,,,,,,,,,3,5,48868,,CRLF
reportingNode9,1607488934106,1609252022600,1,244,10,B,240,10,0,,,,,,,,,,,,,,,1,3,93534,,CRLF
reportingNode10,1598295019403,1597710866750,1,244,11,B,240,10,3,,,,240107BAA,96261,766,96261,,,,,,,,2,1,53175,,CRLF
reportingNode14,1603251715344,1607170614887,1,240,11,B,240,10,1,,,,,,,,,,,,,,,3,3,25906,,CRLF
reportingNode69,1596979974165,1604116112452,1,240,12,D,240,10,2,,8B21,240108B21,,,,,,,,,,,,1,3,57502,,CRLF
reportingNode47,1603921963358,1602719752449,1,240,11,C,240,10,1,,,,,,,,,,,,,,,2,3,88864,,CRLF
reportingNode80,1602064819353,1613934148996,1,240,12,C,240,10,2,,F87F,24010F87F,,,,,,,,,,,,1,4,75809,,CRLF
reportingNode55,1598578632394,1601440427958,1,244,12,A,240,10,0,,,,,,,,,,,,,,,1,5,92249,,CRLF
reportingNode34,1611284279438,1600298930359,1,240,12,B,240,10,1,,,,,,,,,,,,,,,1,5,12479,,CRLF
reportingNode41,1607111158394,1609883460138,1,240,12,A,240,10,0,,,,,,,,,,,,,,,2,5,40350,,CRLF
reportingNode98,1607432364165,1596273591643,1,240,11,C,240,10,2,,8E32,240108E32,,,,,,,,,,,,1,3,82377,,CRLF
reportingNode32,1601668467786,1596318628985,1,244,12,D,240,10,1,,,,,,,,,,,,,,,2,6,88855,,CRLF
reportingNode73,1606666099123,1601454509029,1,240,12,D,240,10,2,,0767,240100767,,,,,,,,,,,,1,6,84867,,CRLF
reportingNode55,1595519356677,1606329162085,1,244,12,D,240,10,2,,6554,240106554,,,,,,,,,,,,1,3,36213,,CRLF
reportingNode19,1601631593516,1602926678109,1,240,10,B,240,10,1,,,,,,,,,,,,,,,2,3,38817,,CRLF
reportingNode5,1610727253628,1608028493832,1,244,12,A,240,10,0,,,,,,,,,,,,,,,3,4,59420,,CRLF
reportingNode74,1610685739766,1602729210611,1,244,12,D,240,10,0,,,,,,,,,,,,,,,3,2,29881,,CRLF
reportingNode87,1605207376994,1612802422079,1,244,10,C,240,10,3,,,,24010EEDF,50300,346,50300,,,,,,,,2,2,49835,,CRLF
reportingNode85,1603781824547,1599657977441,1,244,12,A,240,10,0,,,,,,,,,,,,,,,3,1,34352,,CRLF
reportingNode42,1602949263083,1607586661771,1,244,10,A,240,10,2,,02A9,2401002A9,,,,,,,,,,,,1,4,91556,,CRLF
reportingNode36,1614240065793,1611139368762,1,244,10,A,240,10,2,,604B,24010604B,,,,,,,,,,,,2,4,82576,,CRLF
reportingNode45,1605664215139,1610551457084,1,240,12,C,240,10,3,,,,2401047F5,25396,407,25396,,,,,,,,3,6,76641,,CRLF
reportingNode24,1614563017350,1612413963477,1,240,11,D,240,10,0,,,,,,,,,,,,,,,1,2,20888,,CRLF
reportingNode81,1593915736884,1605060742799,1,240,12,C,240,10,0,,,,,,,,,,,,,,,2,6,83863,,CRLF
reportingNode90,1599577305301,1608604568761,1,244,10,C,240,10,1,,,,,,,,,,,,,,,2,2,47715,,CRLF
reportingNode57,1606243675774,1614140632111,1,244,12,B,240,10,0,,,,,,,,,,,,,,,2,3,60646,,CRLF
reportingNode22,1609576536837,1604169654477,1,240,12,B,240,10,1,,,,,,,,,,,,,,,1,4,33910,,CRLF
reportingNode88,1596206787907,1611094008760,1,244,11,C,240,10,2,,282A,24010282A,,,,,,,,,,,,2,3,80094,,CRLF
reportingNode75,1593642023434,1609169787595,1,244,12,A,240,10,3,,,,240104DD5,13813,496,13813,,,,,,,,3,1,88145,,CRLF
reportingNode46,1596511941282,1611237170805,1,244,10,C,240,10,1,,,,,,,,,,,,,,,2,5,63567,,CRLF
reportingNode71,1597403160116,1606255187920,1,244,10,C,240,10,3,,,,24010EE73,44910,316,44910,,,,,,,,2,5,15144,,CRLF
reportingNode28,1601715920852,1605272283208,1,244,10,C,240,10,0,,,,,,,,,,,,,,,2,2,60453,,CRLF
reportingNode31,1612512044032,1609963549587,1,244,12,D,240,10,2,,9E88,240109E88,,,,,,,,,,,,1,3,17501,,CRLF
reportingNode3,1611155767688,1610621001921,1,240,10,C,240,10,0,,,,,,,,,,,,,,,3,3,56471,,CRLF
reportingNode52,1614360750914,1593895307345,1,244,10,C,240,10,0,,,,,,,,,,,,,,,1,2,45518,,CRLF
reportingNode73,1605954932613,1605031430681,1,240,12,B,240,10,1,,,,,,,,,,,,,,,3,5,57570,,CRLF
reportingNode35,1602601074004,1603373661055,1,244,12,B,240,10,0,,,,,,,,,,,,,,,2,4,64868,,CRLF
reportingNode56,1602633473169,1603049477940,1,244,11,C,240,10,3,,,,240104E14,23431,191,23431,,,,,,,,2,1,39067,,CRLF
reportingNode85,1609380168509,1610851948003,1,240,12,A,240,10,3,,,,24010C000,72124,493,72124,,,,,,,,2,5,92333,,CRLF
reportingNode23,1593765727358,1610748855740,1,244,11,B,240,10,0,,,,,,,,,,,,,,,1,4,50070,,CRLF
reportingNode98,1607709596350,1607070966258,1,244,11,A,240,10,2,,EBEB,24010EBEB,,,,,,,,,,,,1,3,94201,,CRLF
reportingNode82,1594295786652,1608846775805,1,240,11,D,240,10,0,,,,,,,,,,,,,,,3,1,87368,,CRLF
reportingNode49,1610627274755,1605260045597,1,244,12,D,240,10,2,,F605,24010F605,,,,,,,,,,,,3,4,80054,,CRLF
reportingNode73,1595327478706,1603254088842,1,244,12,A,240,10,1,,,,,,,,,,,,,,,1,1,94779,,CRLF
reportingNode45,1596233030295,1611065109217,1,244,10,D,240,10,2,,5EA3,240105EA3,,,,,,,,,,,,1,6,35500,,CRLF
reportingNode43,1611933978431,1599049103262,1,240,12,C,240,10,2,,5B05,240105B05,,,,,,,,,,,,2,4,77727,,CRLF
reportingNode48,1600916970932,1609813720974,1,240,11,D,240,10,3,,,,2401068A9,61941,472,61941,,,,,,,,2,1,83121,,CRLF
reportingNode71,1597925510996,1595663082280,1,240,12,D,240,10,2,,6808,240106808,,,,,,,,,,,,2,5,78264,,CRLF
reportingNode30,1596617730302,1608366582055,1,240,12,A,240,10,0,,,,,,,,,,,,,,,2,6,71233,,CRLF
reportingNode42,1596590015020,1611941823222,1,240,12,C,240,10,2,,005D,24010005D,,,,,,,,,,,,3,5,40695,,CRLF
reportingNode18,1603196146330,1597269345789,1,244,11,C,240,10,2,,3C88,240103C88,,,,,,,,,,,,1,4,60910,,CRLF
reportingNode67,1601752952767,1604859816079,1,240,11,C,240,10,1,,,,,,,,,,,,,,,1,3,88213,,CRLF
reportingNode8,1601458615165,1593168361927,1,244,10,A,240,10,1,,,,,,,,,,,,,,,2,6,22010,,CRLF
reportingNode22,1603825848974,1596004805633,1,244,11,A,240,10,1,,,,,,,,,,,,,,,2,5,27510,,CRLF
reportingNode19,1604426213692,1600335765547,1,244,10,B,240,10,0,,,,,,,,,,,,,,,2,1,19353,,CRLF
reportingNode41,1608324207999,1598997533965,1,244,11,B,240,10,3,,,,24010A502,15214,454,15214,,,,,,,,2,1,80268,,CRLF
reportingNode63,1603160460936,1611883362530,1,244,10,D,240,10,3,,,,240107577,63061,605,63061,,,,,,,,2,1,66280,,CRLF
reportingNode61,1594876066841,1597821047125,1,240,12,D,240,10,3,,,,240108E8C,21339,889,21339,,,,,,,,3,6,26970,,CRLF
reportingNode61,1597855934414,1598819130747,1,240,12,C,240,10,0,,,,,,,,,,,,,,,3,5,19987,,CRLF
reportingNode59,1610512473672,1594927793318,1,240,12,C,240,10,3,,,,24010DF99,36280,475,36280,,,,,,,,2,1,98742,,CRLF
reportingNode23,1593695226136,1597356096939,1,240,10,B,240,10,3,,,,24010E16D,53573,162,53573,,,,,,,,3,5,38009,,CRLF
reportingNode92,1600835996794,1596253811122,1,240,10,B,240,10,2,,3EA4,240103EA4,,,,,,,,,,,,3,4,92351,,CRLF
reportingNode63,1610586983195,1597972241365,1,244,10,D,240,10,1,,,,,,,,,,,,,,,2,5,75705,,CRLF
reportingNode19,1609181032074,1595892718045,1,240,11,B,240,10,2,,E4B0,24010E4B0,,,,,,,,,,,,2,2,97870,,CRLF
reportingNode34,1604165998559,1613780028253,1,244,11,B,240,10,0,,,,,,,,,,,,,,,3,3,71432,,CRLF
reportingNode68,1594552559592,1605882028074,1,240,11,C,240,10,3,,,,2401002EF,94090,725,94090,,,,,,,,2,2,22476,,CRLF
reportingNode26,1602627088000,1607497174518,1,240,10,C,240,10,0,,,,,,,,,,,,,,,2,5,33988,,CRLF
reportingNode47,1601327314091,1610907657493,1,240,12,B,240,10,3,,,,24010F230,95815,365,95815,,,,,,,,1,1,40660,,CRLF
reportingNode20,1603003866542,1598316047463,1,240,10,B,240,10,1,,,,,,,,,,,,,,,2,1,11517,,CRLF
reportingNode38,1604503977393,1611570168526,1,240,11,C,240,10,2,,3589,240103589,,,,,,,,,,,,2,4,44086,,CRLF
reportingNode60,1604929216224,1594294374041,1,244,12,D,240,10,1,,,,,,,,,,,,,,,1,2,33585,,CRLF
reportingNode63,1606835534703,1599879797950,1,244,11,C,240,10,0,,,,,,,,,,,,,,,3,5,81645,,CRLF
reportingNode83,1597260099143,1606925619557,1,240,11,C,240,10,1,,,,,,,,,,,,,,,2,3,15056,,CRLF
reportingNode70,1597213139445,1593644894136,1,240,12,A,240,10,2,,05AF,2401005AF,,,,,,,,,,,,2,2,10135,,CRLF
reportingNode21,1608470004589,1597626916559,1,244,12,A,240,10,0,,,,,,,,,,,,,,,1,5,26538,,CRLF
reportingNode90,1595951980907,1609997163356,1,240,12,B,240,10,3,,,,24010E6F1,49874,718,49874,,,,,,,,2,3,13684,,CRLF
reportingNode19,1610383296772,1601373241292,1,240,12,B,240,10,3,,,,240102F36,67773,241,67773,,,,,,,,1,6,76135,,CRLF
reportingNode15,1602049495386,1598745148817,1,240,10,C,240,10,2,,43FC,2401043FC,,,,,,,,,,,,3,2,22615,,CRLF
reportingNode73,1608997331315,1611405220151,1,240,10,D,240,10,2,,D09F,24010D09F,,,,,,,,,,,,1,5,19802,,CRLF
reportingNode24,1608666492429,1608815689437,1,244,11,A,240,10,2,,008A,24010008A,,,,,,,,,,,,2,3,14114,,CRLF
reportingNode49,1595631735292,1614155294135,1,244,12,B,240,10,3,,,,240102C1B,88736,770,88736,,,,,,,,3,6,83702,,CRLF
reportingNode83,1607615614072,1609270867820,1,240,10,B,240,10,0,,,,,,,,,,,,,,,3,3,76394,,CRLF
reportingNode3,1599220224267,1605618872965,1,240,11,C,240,10,0,,,,,,,,,,,,,,,1,6,59266,,CRLF
reportingNode85,1599327115166,1608948555463,1,244,11,C,240,10,2,,CF86,24010CF86,,,,,,,,,,,,1,1,86938,,CRLF
reportingNode2,1610214180492,1609788665301,1,240,11,B,240,10,0,,,,,,,,,,,,,,,3,2,93187,,CRLF
reportingNode17,1597474433352,1594469660689,1,240,10,A,240,10,3,,,,240109C73,83328,169,83328,,,,,,,,1,2,82244,,CRLF
reportingNode96,1605221450752,1596232490817,1,244,12,B,240,10,1,,,,,,,,,,,,,,,2,6,21786,,CRLF
reportingNode58,1597511250975,1608039284976,1,240,11,D,240,10,2,,A871,24010A871,,,,,,,,,,,,3,3,17829,,CRLF
reportingNode83,1602952021841,1594163617470,1,244,10,D,240,10,3,,,,24010305C,84585,458,84585,,,,,,,,2,2,93614,,CRLF
reportingNode47,1597726588651,1593302475588,1,240,12,B,240,10,1,,,,,,,,,,,,,,,3,1,34123,,CRLF
reportingNode9,1609917471773,1596411436844,1,240,12,C,240,10,3,,,,24010E55F,15190,494,15190,,,,,,,,3,6,56640,,CRLF
reportingNode81,1603818845278,1613562245053,1,240,11,A,240,10,3,,,,24010DE8F,30313,312,30313,,,,,,,,2,1,90623,,CRLF
reportingNode94,1601188951703,1611862533660,1,244,11,C,240,10,1,,,,,,,,,,,,,,,1,1,96851,,CRLF
reportingNode21,1604873462467,1603399755655,1,240,12,D,240,10,0,,,,,,,,,,,,,,,2,2,19853,,CRLF
reportingNode20,1604302294249,1609829468247,1,244,12,C,240,10,3,,,,2401039A6,18402,109,18402,,,,,,,,3,6,72718,,CRLF
reportingNode57,1610996056341,1603206822905,1,240,12,A,240,10,0,,,,,,,,,,,,,,,2,1,56716,,CRLF
reportingNode75,1613165902644,1594031984072,1,240,11,B,240,10,3,,,,24010A893,23950,135,23950,,,,,,,,3,5,27655,,CRLF
reportingNode20,1599898138584,1612223865989,1,244,11,C,240,10,0,,,,,,,,,,,,,,,1,3,35297,,CRLF
reportingNode57,1606231108028,1598051260784,1,244,11,B,240,10,1,,,,,,,,,,,,,,,3,2,19853,,CRLF
reportingNode28,1602142863359,1605286579914,1,244,11,B,240,10,0,,,,,,,,,,,,,,,3,4,47201,,CRLF
reportingNode19,1603723546789,1596903340194,1,240,10,A,240,10,0,,,,,,,,,,,,,,,1,1,77387,,CRLF
reportingNode4,1613708013444,1594857024298,1,240,10,B,240,10,2,,4E23,240104E23,,,,,,,,,,,,1,4,25418,,CRLF
reportingNode47,1611106764308,1597421099886,1,244,11,C,240,10,2,,9D74,240109D74,,,,,,,,,,,,3,5,48403,,CRLF
reportingNode2,1613459132170,1601770044840,1,240,11,C,240,10,0,,,,,,,,,,,,,,,3,1,54275,,CRLF
reportingNode72,1599996910156,1607791841143,1,244,10,B,240,10,2,,D5CD,24010D5CD,,,,,,,,,,,,2,3,15552,,CRLF
reportingNode63,1606330526579,1614567324926,1,240,11,C,240,10,0,,,,,,,,,,,,,,,3,4,91497,,CRLF
reportingNode40,1614236674444,1609075326955,1,240,12,D,240,10,1,,,,,,,,,,,,,,,1,4,41397,,CRLF
reportingNode80,1605118904613,1603209612689,1,244,12,D,240,10,3,,,,240102AE0,69589,390,69589,,,,,,,,2,6,97064,,CRLF
reportingNode6,1608937948672,1609148083996,1,244,10,A,240,10,1,,,,,,,,,,,,,,,1,3,26382,,CRLF
reportingNode34,1594682743232,1614138137148,1,244,12,C,240,10,3,,,,240105D26,55784,757,55784,,,,,,,,3,3,69114,,CRLF
reportingNode89,1600405079529,1598592256921,1,244,12,B,240,10,3,,,,24010F700,47554,785,47554,,,,,,,,3,2,30335,,CRLF
reportingNode89,1602395547944,1594383392756,1,244,10,D,240,10,3,,,,2401008D4,20025,244,20025,,,,,,,,3,4,94488,,CRLF
reportingNode6,1594509709046,1607454525859,1,244,11,A,240,10,1,,,,,,,,,,,,,,,2,3,41951,,CRLF
reportingNode85,1603093166463,1601500551043,1,240,11,C,240,10,2,,B9AD,24010B9AD,,,,,,,,,,,,2,1,71878,,CRLF
reportingNode13,1600786496440,1601205147130,1,240,11,D,240,10,3,,,,2401095EF,90749,557,90749,,,,,,,,3,3,15869,,CRLF
reportingNode73,1598192996998,1600009273297,1,240,10,D,240,10,0,,,,,,,,,,,,,,,3,6,90104,,CRLF
reportingNode79,1597422796344,1601144996222,1,244,12,B,240,10,2,,0AB7,240100AB7,,,,,,,,,,,,3,5,60470,,CRLF
reportingNode51,1614080973960,1611339149370,1,244,12,D,240,10,3,,,,240101158,21571,213,21571,,,,,,,,2,1,14789,,CRLF
reportingNode93,1602853764232,1603339356129,1,244,11,D,240,10,2,,4E3B,240104E3B,,,,,,,,,,,,3,4,65614,,CRLF
reportingNode59,1611440446875,1601781311220,1,240,10,C,240,10,3,,,,2401099A0,81878,171,81878,,,,,,,,2,3,88452,,CRLF
reportingNode24,1608328998566,1605553411906,1,244,11,A,240,10,0,,,,,,,,,,,,,,,3,2,76376,,CRLF
reportingNode30,1607243229221,1597726287262,1,240,12,A,240,10,0,,,,,,,,,,,,,,,3,4,46903,,CRLF
reportingNode17,1596964281516,1608679489712,1,240,12,C,240,10,3,,,,24010B4DC,78871,605,78871,,,,,,,,3,3,69731,,CRLF
reportingNode3,1597320707867,1612038820886,1,244,12,A,240,10,1,,,,,,,,,,,,,,,3,3,27596,,CRLF
reportingNode91,1610084908022,1595496614292,1,240,10,D,240,10,1,,,,,,,,,,,,,,,2,4,17413,,CRLF
reportingNode66,1606260485423,1595955993207,1,240,11,B,240,10,1,,,,,,,,,,,,,,,1,4,10832,,CRLF
reportingNode61,1605391447222,1603992636494,1,244,11,A,240,10,3,,,,24010D42A,36211,289,36211,,,,,,,,2,5,27888,,CRLF
reportingNode92,1594090816436,1605981777311,1,240,10,C,240,10,0,,,,,,,,,,,,,,,2,6,65685,,CRLF
reportingNode7,1614517610528,1595335733040,1,240,10,B,240,10,2,,5500,240105500,,,,,,,,,,,,2,4,93427,,CRLF
reportingNode57,1608282169655,1599554559075,1,244,12,D,240,10,1,,,,,,,,,,,,,,,2,3,27971,,CRLF
reportingNode83,1601553493312,1594354759825,1,240,12,B,240,10,2,,C938,24010C938,,,,,,,,,,,,2,3,78116,,CRLF
reportingNode77,1613508764556,1610989633376,1,240,12,A,240,10,0,,,,,,,,,,,,,,,2,2,22612,,CRLF
reportingNode68,1602448020917,1594047816132,1,240,11,A,240,10,2,,2DE9,240102DE9,,,,,,,,,,,,1,5,71073,,CRLF
reportingNode95,1613608657791,1603884802829,1,240,11,D,240,10,3,,,,24010C3C2,96940,895,96940,,,,,,,,1,1,62863,,CRLF
reportingNode53,1602755708736,1614223943966,1,240,11,C,240,10,0,,,,,,,,,,,,,,,3,5,41472,,CRLF
reportingNode68,1599757946372,1609591706534,1,240,11,D,240,10,1,,,,,,,,,,,,,,,1,5,35612,,CRLF
reportingNode76,1605834911291,1598339949376,1,244,11,A,240,10,2,,843E,24010843E,,,,,,,,,,,,1,3,57900,,CRLF
reportingNode64,1614615438132,1601971275671,1,244,10,D,240,10,1,,,,,,,,,,,,,,,1,6,60570,,CRLF
reportingNode1,1609960296940,1595071204062,1,240,12,B,240,10,2,,EBA9,24010EBA9,,,,,,,,,,,,2,2,99892,,CRLF
reportingNode51,1601032841357,1598481860544,1,240,10,A,240,10,0,,,,,,,,,,,,,,,2,4,81707,,CRLF
reportingNode28,1593760729104,1602977837462,1,240,12,A,240,10,3,,,,240106A72,72919,275,72919,,,,,,,,1,6,22588,,CRLF
reportingNode39,1605761556369,1608958495688,1,240,11,C,240,10,0,,,,,,,,,,,,,,,3,2,28869,,CRLF
reportingNode95,1601014202768,1607691030767,1,240,12,D,240,10,2,,B2D3,24010B2D3,,,,,,,,,,,,1,4,36589,,CRLF
reportingNode95,1605382708852,1598785089476,1,244,12,D,240,10,2,,B02A,24010B02A,,,,,,,,,,,,2,3,37746,,CRLF
reportingNode16,1610533258399,1598644294456,1,240,12,D,240,10,0,,,,,,,,,,,,,,,3,3,99301,,CRLF
reportingNode68,1608971718812,1608604762081,1,240,10,C,240,10,3,,,,2401097A0,92415,691,92415,,,,,,,,3,4,53007,,CRLF
reportingNode41,1602077539443,1595404837191,1,244,11,B,240,10,1,,,,,,,,,,,,,,,3,2,86569,,CRLF
reportingNode55,1605801104572,1606782281879,1,240,11,B,240,10,0,,,,,,,,,,,,,,,3,3,60289,,CRLF
reportingNode10,1606645532386,1597843114878,1,244,11,A,240,10,0,,,,,,,,,,,,,,,1,5,80838,,CRLF
reportingNode41,1597707413652,1605579935143,1,240,12,D,240,10,2,,CE45,24010CE45,,,,,,,,,,,,3,1,74121,,CRLF
