reportingNode,reportTs,eventTs,eventType,hMcc,hMnc,hashedImsi,vMcc,vMnc,rat,cellName,gsmLac,gsmCid,umtsLac,umtsSac,umtsRncId,umtsCi,lteEnodeBId,lteCi,cellPortionId,locationEstimateShape,locationEstimateLat,locationEstimateLon,locationEstimateRadius,crmGender,crmAgeGroup,crmZipCode,presencePointId,groupPresencePointId
reportingNode39,1612173303570,1610321992865,1,240,12,D,240,10,1,,,,,,,,,,,,,,,2,2,99415,,CRLF
reportingNode92,1602580228918,1596911658646,1,244,12,B,240,10,1,,,,,,,,,,,,,,,2,1,83234,,CRLF
reportingNode44,1604666978720,1609695683687,1,240,10,A,240,10,0,,,,,,,,,,,,,,,2,6,65167,,CRLF
reportingNode82,1608502230920,1609677439625,1,240,11,C,240,10,0,,,,,,,,,,,,,,,1,6,34393,,CRLF
reportingNode72,1613906548710,1614408837252,1,244,12,D,240,10,2,,CC08,24010CC08,,,,,,,,,,,,3,2,33565,,CRLF
reportingNode76,1595123113556,1614068560881,1,244,10,D,240,10,0,,,,,,,,,,,,,,,1,5,53500,,CRLF
reportingNode82,1603737543690,1600253054394,1,240,11,A,240,10,2,,16FC,2401016FC,,,,,,,,,,,,2,5,40425,,CRLF
reportingNode86,1609218192845,1613128903267,1,240,11,B,240,10,1,,,,,,,,,,,,,,,1,3,25272,,CRLF
reportingNode9,1602061389054,1606404555226,1,244,11,B,240,10,2,,D531,24010D531,,,,,,,,,,,,1,2,59288,,CRLF
reportingNode62,1596924534143,1613505340746,1,240,12,B,240,10,0,,,,,,,,,,,,,,,3,1,72763,,CRLF
reportingNode76,1611677412436,1604811719765,1,240,12,A,240,10,0,,,,,,,,,,,,,,,3,6,70994,,CRLF
reportingNode53,1606609257124,1612962945078,1,240,12,A,240,10,3,,,,240103816,53315,827,53315,,,,,,,,3,2,24089,,CRLF
reportingNode46,1610261436755,1613428869718,1,240,10,D,240,10,3,,,,240108B99,72268,450,72268,,,,,,,,2,1,23549,,CRLF
reportingNode26,1609163359040,1605013306039,1,244,11,C,240,10,3,,,,24010F328,94678,404,94678,,,,,,,,3,3,46299,,CRLF
reportingNode98,1614622769414,1599638090788,1,244,12,C,240,10,0,,,,,,,,,,,,,,,2,5,43740,,CRLF
reportingNode1,1597160840039,1610330881082,1,240,12,D,240,10,1,,,,,,,,,,,,,,,1,3,91102,,CRLF
reportingNode66,1612791067140,1604428160229,1,244,10,D,240,10,3,,,,240107BA2,87251,214,87251,,,,,,,,1,2,39086,,CRLF
reportingNode77,1593605060022,1601931813821,1,244,10,B,240,10,0,,,,,,,,,,,,,,,2,5,86414,,CRLF
reportingNode86,1606639042717,1611556109090,1,244,10,D,240,10,3,,,,24010810C,52162,352,52162,,,,,,,,2,2,80051,,CRLF
reportingNode56,1603025476945,1611522440483,1,244,10,A,240,10,3,,,,24010BF38,88518,658,88518,,,,,,,,3,6,15371,,CRLF
reportingNode14,1602078289229,1610369789894,1,240,12,B,240,10,1,,,,,,,,,,,,,,,3,3,52795,,CRLF
reportingNode74,1612262447197,1602142888564,1,244,10,D,240,10,3,,,,24010EBC6,84935,522,84935,,,,,,,,1,1,36844,,CRLF
reportingNode72,1607820951707,1594265370845,1,240,12,D,240,10,1,,,,,,,,,,,,,,,2,6,76692,,CRLF
reportingNode34,1613854428814,1593575037461,1,244,12,D,240,10,3,,,,2401046C2,26263,508,26263,,,,,,,,2,5,53372,,CRLF
reportingNode71,1607956508155,1593982657704,1,240,10,C,240,10,1,,,,,,,,,,,,,,,1,3,13165,,CRLF
reportingNode51,1605922902411,1611628875906,1,244,12,C,240,10,2,,1D4C,240101D4C,,,,,,,,,,,,1,6,52218,,CRLF
reportingNode39,1593494706826,1602297173751,1,240,10,D,240,10,1,,,,,,,,,,,,,,,2,4,37671,,CRLF
reportingNode45,1605662891348,1606410893696,1,240,12,D,240,10,0,,,,,,,,,,,,,,,1,5,62073,,CRLF
reportingNode16,1601610927411,1598356737968,1,240,12,D,240,10,2,,357E,24010357E,,,,,,,,,,,,2,3,44980,,CRLF
reportingNode29,1596062914466,1597531883659,1,244,10,D,240,10,2,,05B8,2401005B8,,,,,,,,,,,,1,2,95563,,CRLF
reportingNode87,1606805363970,1612265788672,1,240,12,B,240,10,1,,,,,,,,,,,,,,,3,6,71077,,CRLF
reportingNode42,1595022546079,1605046576228,1,244,12,C,240,10,2,,1DA0,240101DA0,,,,,,,,,,,,3,4,98327,,CRLF
reportingNode41,1601700759095,1604587159999,1,244,11,D,240,10,2,,18A9,2401018A9,,,,,,,,,,,,3,4,30206,,CRLF
reportingNode70,1614365806148,1614418772206,1,240,11,C,240,10,0,,,,,,,,,,,,,,,2,5,41832,,CRLF
reportingNode12,1596316452786,1607866851174,1,244,10,C,240,10,2,,0134,240100134,,,,,,,,,,,,1,1,36826,,CRLF
reportingNode35,1608541764073,1602753607138,1,244,10,A,240,10,1,,,,,,,,,,,,,,,2,6,84051,,CRLF
reportingNode52,1600324866405,1595299622074,1,240,12,A,240,10,0,,,,,,,,,,,,,,,2,5,81381,,CRLF
reportingNode53,1597941759291,1604481889267,1,244,12,D,240,10,0,,,,,,,,,,,,,,,2,1,33843,,CRLF
reportingNode34,1606819736393,1612763521001,1,240,10,B,240,10,0,,,,,,,,,,,,,,,1,1,79314,,CRLF
reportingNode70,1610424056505,1609905320581,1,240,11,B,240,10,3,,,,240108417,49229,633,49229,,,,,,,,3,5,96690,,CRLF
reportingNode17,1600646224582,1598234315261,1,244,12,A,240,10,1,,,,,,,,,,,,,,,1,3,65214,,CRLF
reportingNode86,1614254856473,1610960912790,1,240,10,C,240,10,1,,,,,,,,,,,,,,,2,6,37837,,CRLF
reportingNode93,1602717167261,1597054757677,1,244,11,C,240,10,1,,,,,,,,,,,,,,,2,4,44893,,CRLF
reportingNode39,1601297800026,1613038131632,1,240,10,A,240,10,1,,,,,,,,,,,,,,,2,3,63908,,CRLF
reportingNode33,1606728518766,1613635109840,1,240,10,A,240,10,1,,,,,,,,,,,,,,,1,6,75462,,CRLF
reportingNode71,1593932627570,1604056891615,1,244,12,C,240,10,2,,CE51,24010CE51,,,,,,,,,,,,1,2,52808,,CRLF
reportingNode4,1597038831693,1606124790809,1,244,12,B,240,10,0,,,,,,,,,,,,,,,2,2,32554,,CRLF
reportingNode44,1598006307924,1603467819505,1,244,11,B,240,10,2,,302E,24010302E,,,,,,,,,,,,2,5,51568,,CRLF
reportingNode76,1607103599621,1603144112475,1,244,12,A,240,10,1,,,,,,,,,,,,,,,2,5,25261,,CRLF
reportingNode32,1597717833051,1605536513330,1,240,12,B,240,10,2,,6902,240106902,,,,,,,,,,,,3,1,43458,,CRLF
reportingNode74,1614046487037,1604423347648,1,244,12,A,240,10,1,,,,,,,,,,,,,,,3,5,53865,,CRLF
reportingNode34,1599386653381,1607686195589,1,244,12,C,240,10,1,,,,,,,,,,,,,,,2,3,49544,,CRLF
reportingNode55,1612569392621,1605023449565,1,240,10,A,240,10,0,,,,,,,,,,,,,,,2,6,31226,,CRLF
reportingNode37,1606167088557,1602383784099,1,240,11,C,240,10,1,,,,,,,,,,,,,,,3,3,70333,,CRLF
reportingNode24,1602325906140,1600730260633,1,240,12,C,240,10,2,,E9B4,24010E9B4,,,,,,,,,,,,3,5,32618,,CRLF
reportingNode69,1613379421500,1610475115333,1,240,10,C,240,10,1,,,,,,,,,,,,,,,2,3,85750,,CRLF
reportingNode15,1593525758529,1608604050076,1,240,12,A,240,10,1,,,,,,,,,,,,,,,2,2,89154,,CRLF
reportingNode3,1607772032045,1610030944506,1,244,11,B,240,10,0,,,,,,,,,,,,,,,1,4,91614,,CRLF
reportingNode29,1605537034406,1607599425614,1,244,12,A,240,10,1,,,,,,,,,,,,,,,1,6,90876,,CRLF
reportingNode17,1614375460580,1601930626608,1,240,10,A,240,10,0,,,,,,,,,,,,,,,3,3,84524,,CRLF
reportingNode92,1601561893454,1605239650595,1,244,12,D,240,10,3,,,,24010ED83,46166,622,46166,,,,,,,,3,4,91847,,CRLF
reportingNode1,1594751003911,1609752071138,1,244,11,D,240,10,3,,,,24010F7DF,81919,255,81919,,,,,,,,1,6,35257,,CRLF
reportingNode27,1607916192448,1597888398934,1,240,10,D,240,10,2,,C799,24010C799,,,,,,,,,,,,1,2,75791,,CRLF
reportingNode32,1609567499384,1606130470706,1,240,11,C,240,10,1,,,,,,,,,,,,,,,1,3,23362,,CRLF
reportingNode24,1599941442640,1593606687155,1,244,12,A,240,10,2,,5607,240105607,,,,,,,,,,,,2,4,51612,,CRLF
reportingNode12,1609313405029,1614402950025,1,240,12,C,240,10,1,,,,,,,,,,,,,,,3,1,86362,,CRLF
reportingNode99,1595816691832,1602340006894,1,244,12,A,240,10,3,,,,24010EEE6,79457,423,79457,,,,,,,,3,1,96522,,CRLF
reportingNode60,1614309021915,1606584821372,1,240,11,C,240,10,1,,,,,,,,,,,,,,,3,5,94286,,CRLF
reportingNode23,1604108996995,1614429134853,1,244,12,B,240,10,1,,,,,,,,,,,,,,,3,6,56273,,CRLF
reportingNode25,1612898836322,1604590037142,1,244,12,D,240,10,2,,2EB7,240102EB7,,,,,,,,,,,,2,4,21488,,CRLF
reportingNode47,1609185061720,1610418428491,1,244,12,D,240,10,1,,,,,,,,,,,,,,,3,3,46327,,CRLF
reportingNode86,1603272783941,1595880459844,1,244,10,D,240,10,2,,F789,24010F789,,,,,,,,,,,,2,5,66699,,CRLF
reportingNode28,1607066104679,1600639800149,1,240,11,C,240,10,2,,5141,240105141,,,,,,,,,,,,1,1,17743,,CRLF
reportingNode7,1609013120753,1614527247927,1,244,10,C,240,10,1,,,,,,,,,,,,,,,3,1,58691,,CRLF
reportingNode63,1594993402450,1601386829637,1,240,10,D,240,10,2,,0449,240100449,,,,,,,,,,,,1,2,79380,,CRLF
reportingNode67,1607115603709,1594225887663,1,240,12,C,240,10,1,,,,,,,,,,,,,,,1,5,98081,,CRLF
